,brand,category,name,rating,number_of_reviews,price,value_price,MarketingFlags,MarketingFlags_content,online_only,exclusive,limited_edition,limited_time_offer,likes
246,AMOREPACIFIC,Moisturizers,MOISTURE BOUND Refreshing Hydra-Gel Oil-Free,1,381,100.0,100.0,False,0,0,0,0,0,9300
247,AMOREPACIFIC,Moisturizers,The Essential Creme Fluid,1,186,98.0,98.0,False,0,0,0,0,0,9500
249,AMOREPACIFIC,Eye Creams & Treatments,TIME RESPONSE Eye Reserve Crème,1,16,260.0,260.0,False,0,0,0,0,0,2800
250,AMOREPACIFIC,Moisturizers,TIME RESPONSE Skin Reserve Crème,1,8,150.0,150.0,False,0,0,0,0,0,1100
251,AMOREPACIFIC,Eye Creams & Treatments,Intensive Vitalizing Eye Essence,1,81,95.0,95.0,False,0,0,0,0,0,6400
252,AMOREPACIFIC,Face Serums,Youth Revolution Vitamin C Radiance Concentrator,1,77,250.0,250.0,False,0,0,0,0,0,2300
253,AMOREPACIFIC,Value & Gift Sets,The Essential Icons Set,1,7,62.0,81.0,True,limited edition,0,0,1,0,4200
254,AMOREPACIFIC,Value & Gift Sets,Green Tea Travel Set: Anti-Aging Icons,1,1,170.0,230.0,True,online only,1,0,0,0,397
255,AMOREPACIFIC,Mini Size,Mini Treatment Enzyme Exfoliating Powder Cleanser,1,1000,22.0,22.0,True,online only,1,0,0,0,3500
256,AMOREPACIFIC,Face Oils,Treatment Cleansing Oil Face & Eyes,1,305,50.0,50.0,False,0,0,0,0,0,7700
257,AMOREPACIFIC,Face Masks,MOISTURE BOUND Sleeping Recovery Mask,1,181,60.0,60.0,False,0,0,0,0,0,7900
258,AMOREPACIFIC,Mini Size,Vintage Single Extract Essence Mini,1,152,95.0,95.0,False,0,0,0,0,0,2000
259,AMOREPACIFIC,Value & Gift Sets,Purify & Polish Set,1,9,25.0,28.0,True,online only,1,0,0,0,1900
260,AMOREPACIFIC,Mists & Essences,Moisture Bound Skin Energy Hydration Mist,1,270,35.0,35.0,False,0,0,0,0,0,9900
261,AMOREPACIFIC,Face Masks,Youth Revolution Radiance Crème & Masque,0,22,200.0,200.0,False,0,0,0,0,0,967
263,AMOREPACIFIC,Sheet Masks,MOISTURE BOUND Intensive Serum Masque,0,16,90.0,90.0,True,online only,1,0,0,0,3200
264,AMOREPACIFIC,Skincare,Color Control Cushion Compact Broad Spectrum SPF 50+ Mini,1,92,15.0,15.0,False,0,0,0,0,0,7700
265,AMOREPACIFIC,Value & Gift Sets,Green Tea Glow & Hydration Set,0,0,140.0,197.0,True,limited edition · online only,1,0,1,0,117
266,AMOREPACIFIC,Face Oils,Botanical Radiance Oil,1,56,105.0,105.0,True,exclusive,0,1,0,0,2200
267,AMOREPACIFIC,Lip Balms & Treatments,Dual Nourishing Lip Serum,0,18,42.0,42.0,True,online only,1,0,0,0,3600
268,AMOREPACIFIC,Sheet Masks,Youth Revolution Radiance Sheet Masque,1,3,25.0,25.0,True,exclusive · online only,1,1,0,0,278
269,AMOREPACIFIC,Body Sunscreen,Resort Collection Sun Protection Mist Broad Spectrum SPF 30 Sunscreen,0,46,32.0,32.0,True,exclusive,0,1,0,0,2700
270,AMOREPACIFIC,Sheet Masks,Luminous Effect Brightening Masque,1,20,120.0,120.0,False,0,0,0,0,0,1500
271,AMOREPACIFIC,Face Serums,TIME RESPONSE Skin Reserve Serum,0,0,280.0,280.0,True,online only,1,0,0,0,378
272,Anastasia Beverly Hills,Eyebrow,Brow Wiz,1,14000,23.0,23.0,False,0,0,0,0,0,660000
273,Anastasia Beverly Hills,Eye Palettes,Carli Bybel Eyeshadow Palette,1,329,45.0,45.0,True,limited edition,0,0,1,0,37700
274,Anastasia Beverly Hills,Eyebrow,DIPBROW™ Pomade,1,10000,21.0,21.0,False,0,0,0,0,0,504700
275,Anastasia Beverly Hills,Eyebrow,Brow Definer,1,3000,23.0,23.0,False,0,0,0,0,0,182300
276,Anastasia Beverly Hills,Eyebrow,Clear Brow Gel,1,4000,22.0,22.0,False,0,0,0,0,0,159800
277,Anastasia Beverly Hills,Eyebrow,Brow Powder Duo,1,4000,23.0,23.0,False,0,0,0,0,0,143000
279,Anastasia Beverly Hills,Eyebrow,DIPBROW® Gel,1,743,18.0,18.0,False,0,0,0,0,0,41200
280,Anastasia Beverly Hills,Eyebrow,Perfect Brow Pencil,1,2000,23.0,23.0,False,0,0,0,0,0,47900
281,Anastasia Beverly Hills,Highlighter,Nicole Guerriero Glow Kit,1,1000,40.0,40.0,True,limited edition,0,0,1,0,95700
282,Anastasia Beverly Hills,Mascara,Lash Brag Volumizing Mascara,1,486,25.0,25.0,False,0,0,0,0,0,3300
283,Anastasia Beverly Hills,Foundation,Luminous Foundation,1,1000,38.0,38.0,False,0,0,0,0,0,28100
284,Anastasia Beverly Hills,Eye Brushes,Brush #12,1,1000,18.0,18.0,False,0,0,0,0,0,127300
285,Anastasia Beverly Hills,Setting Spray & Powder,Dewy Set Setting Spray,1,179,26.0,26.0,False,0,0,0,0,0,26700
286,Anastasia Beverly Hills,Eye Palettes,Amrezy Eyeshadow Palette,1,139,49.0,49.0,True,limited edition,0,0,1,0,19200
287,Anastasia Beverly Hills,Eye Brushes,Brush #7B,1,1000,18.0,18.0,False,0,0,0,0,0,69600
288,Anastasia Beverly Hills,Foundation,Stick Foundation,0,1000,25.0,25.0,False,0,0,0,0,0,97900
289,Anastasia Beverly Hills,Eyebrow,Clear Brow Gel Mini,0,0,9.0,9.0,False,0,0,0,0,0,8300
290,Anastasia Beverly Hills,Contour,Contour Kit,1,2000,40.0,40.0,False,0,0,0,0,0,247300
291,Anastasia Beverly Hills,Contour,Contour & Highlight Stick,1,258,25.0,25.0,False,0,0,0,0,0,11100
292,Anastasia Beverly Hills,Tweezers & Eyebrow Tools,Tweezers,1,469,28.0,28.0,False,0,0,0,0,0,24100
293,Anastasia Beverly Hills,Lipstick,Liquid Lipstick,1,4000,20.0,20.0,False,0,0,0,0,0,549000
294,Anastasia Beverly Hills,Eyebrow,Tinted Brow Gel,1,2000,22.0,22.0,False,0,0,0,0,0,78400
295,Anastasia Beverly Hills,Setting Spray & Powder,Loose Setting Powder,1,746,36.0,36.0,False,0,0,0,0,0,9900
296,Anastasia Beverly Hills,Eye Palettes,Norvina® Pro Pigment Palette Vol. 3,1,101,60.0,60.0,True,limited edition · exclusive,0,1,1,0,27900
297,Anastasia Beverly Hills,Eye Palettes,Norvina® Pro Pigment Palette Vol. 1,1,113,60.0,60.0,False,0,0,0,0,0,28200
298,Anastasia Beverly Hills,Lipstick,Matte Lipstick,1,818,18.0,18.0,False,0,0,0,0,0,112900
299,Anastasia Beverly Hills,Eye Palettes,Modern Renaissance Eye Shadow Palette,1,8000,42.0,42.0,False,0,0,0,0,0,470200
300,Anastasia Beverly Hills,Eye Palettes,Norvina® Pro Pigment Palette Vol. 2,1,54,60.0,60.0,True,limited edition,0,0,1,0,19300
301,Anastasia Beverly Hills,Eyebrow,DIPBROW® Gel - Mini,0,206,9.0,9.0,False,0,0,0,0,0,21000
302,Anastasia Beverly Hills,Cheek Palettes,Blush Trio,1,399,30.0,30.0,False,0,0,0,0,0,55400
303,Anastasia Beverly Hills,Eyeshadow,Eye Shadow Singles,1,687,12.0,12.0,False,0,0,0,0,0,565200
304,Anastasia Beverly Hills,Mascara,Lash Brag Volumizing Mascara Mini,0,5,13.0,13.0,True,online only,1,0,0,0,2500
306,Anastasia Beverly Hills,Lip Gloss,Lip Gloss,1,1000,16.0,16.0,False,0,0,0,0,0,208100
307,Anastasia Beverly Hills,False Eyelashes,Norvina® False Lashes,1,356,12.0,12.0,True,exclusive,0,1,0,0,15100
308,Anastasia Beverly Hills,Eye Palettes,Norvina Eyeshadow Palette,1,1000,42.0,42.0,False,0,0,0,0,0,84500
309,Anastasia Beverly Hills,Bronzer,Powder Bronzer,1,371,28.0,28.0,False,0,0,0,0,0,34700
311,Anastasia Beverly Hills,Eyebrow,Brush #14,1,296,18.0,18.0,False,0,0,0,0,0,40300
312,Anastasia Beverly Hills,Eyeliner,Liquid Liner,1,679,18.0,18.0,False,0,0,0,0,0,7500
314,Anastasia Beverly Hills,Eye Primer,Mini Eye Primer,1,364,13.0,13.0,False,0,0,0,0,0,9400
316,Anastasia Beverly Hills,Eyebrow,Pro Pencil,1,314,18.0,18.0,False,0,0,0,0,0,40400
317,Anastasia Beverly Hills,Eyeshadow,Norvina® Mini Pro Pigment Palette Vol. 2,1,224,29.0,29.0,True,limited edition,0,0,1,0,11200
318,Anastasia Beverly Hills,Eye Sets,Better Together Brow Kit,1,1,24.0,32.0,True,limited edition,0,0,1,0,2900
319,Anastasia Beverly Hills,Eyebrow,Brow Primer,1,514,21.0,21.0,False,0,0,0,0,0,16700
320,Anastasia Beverly Hills,Eye Brushes,Brush #18,1,36,18.0,18.0,False,0,0,0,0,0,16900
321,Anastasia Beverly Hills,Lip Balm & Treatment,Lip Primer,1,240,16.0,16.0,False,0,0,0,0,0,27900
323,Anastasia Beverly Hills,Highlighter,Moonchild Glow Kit,0,573,40.0,40.0,False,0,0,0,0,0,61100
324,Anastasia Beverly Hills,Face Oils,Hydrating Oil,1,12,45.0,45.0,False,0,0,0,0,0,1800
325,Anastasia Beverly Hills,Eyeshadow,Waterproof Crème Color,0,292,18.0,18.0,False,0,0,0,0,0,25500
326,Anastasia Beverly Hills,Highlighter,Norvina® Loose Glitter,1,12,15.0,15.0,False,0,0,0,0,0,10300
327,Anastasia Beverly Hills,Eye Brushes,Brush 3- Liner Brush,1,26,18.0,18.0,False,0,0,0,0,0,11200
328,Anastasia Beverly Hills,Face Brushes,A23 Pro Brush – Large Tapered Blending Brush,1,317,25.0,25.0,False,0,0,0,0,0,43600
329,Anastasia Beverly Hills,Eyeshadow,Norvina® Mini Pro Pigment Palette Vol. 1,1,217,29.0,29.0,True,limited edition · exclusive,0,1,1,0,6600
331,Anastasia Beverly Hills,Eyeliner,Darkside Waterproof Liner,0,47,18.0,18.0,False,0,0,0,0,0,5900
332,Anastasia Beverly Hills,Face Brushes,A30 Domed Kabuki Brush,1,658,24.0,24.0,False,0,0,0,0,0,2000
333,Anastasia Beverly Hills,Eye Brushes,Angled Cut Brush - Small 15,1,153,17.0,17.0,False,0,0,0,0,0,21000
334,Anastasia Beverly Hills,Lipstick,Liquid Lipstick in Trouble,0,98,20.0,20.0,True,limited edition · exclusive,0,1,1,0,12500
335,Anastasia Beverly Hills,Sponges & Applicators,Glitter Adhesive,1,18,18.0,18.0,False,0,0,0,0,0,9200
337,Anastasia Beverly Hills,Highlighter,Liquid Glow Highlighter,1,137,25.0,25.0,False,0,0,0,0,0,21100
338,Anastasia Beverly Hills,Highlighter,Loose Pigments,1,14,22.0,22.0,True,limited edition,0,0,1,0,12400
339,Anastasia Beverly Hills,Body Lotions & Body Oils,Shimmer Body Oil,1,59,38.0,38.0,False,0,0,0,0,0,7900
340,Anastasia Beverly Hills,Highlighter,Loose Glitter,1,27,15.0,15.0,False,0,0,0,0,0,26500
343,Anthony,Body Products,Invigorating Rush Hair + Body Wash,1,43,56.0,56.0,True,online only,1,0,0,0,2100
344,Anthony,Skincare Sets,Starter Kit,1,2,30.0,37.0,True,online only,1,0,0,0,3000
345,Anthony,Shaving,Ingrown Hair Treatment,1,136,34.0,34.0,False,0,0,0,0,0,7400
346,Anthony,Face Wash,Facial Scrub,1,71,36.0,36.0,False,0,0,0,0,0,2300
347,Anthony,Moisturizer & Treatments,Astringent Toner Pads,1,108,28.0,28.0,False,0,0,0,0,0,3500
348,Anthony,Shaving,Shave Cream,1,194,20.0,20.0,False,0,0,0,0,0,1800
349,Anthony,Moisturizer & Treatments,High Performance Vitamin C Facial Serum,1,38,46.0,46.0,False,0,0,0,0,0,3000
350,Anthony,Moisturizer & Treatments,Glycolic Exfoliating & Resurfacing Wipes,1,66,20.0,20.0,False,0,0,0,0,0,5700
351,Anthony,Moisturizer & Treatments,Oil Free Facial Lotion,1,42,30.0,30.0,False,0,0,0,0,0,1000
352,Anthony,Aftershave,After Shave Balm,1,71,24.0,24.0,False,0,0,0,0,0,1800
353,Anthony,Eye Cream,High Performance Continuous Moisture Eye Cream,1,37,40.0,40.0,False,0,0,0,0,0,2900
356,Antonym,Blush,Organic Certified Highlighting Blush,1,14,42.0,42.0,False,0,0,0,0,0,3500
357,Antonym,Foundation,Skin Esteem Organic Liquid Foundation,0,24,52.0,52.0,True,online only,1,0,0,0,2200
358,Antonym,Highlighter,Certified Organic Highlighter,0,19,42.0,42.0,False,0,0,0,0,0,3900
359,Aquis,Hair Accessories,Lisse Luxe Hair Turban,1,269,30.0,30.0,False,0,0,0,0,0,29100
360,Aquis,Hair Accessories,03 Prime Rapid-Dry Hair Turban,1,30,30.0,30.0,True,exclusive · online only,1,1,0,0,4700
362,Aquis,Scalp & Hair Treatments,01 Prime Water Defense PreWash,1,391,29.0,29.0,True,exclusive · online only,1,1,0,0,2600
364,Armani Beauty,Foundation,Luminous Silk Foundation,1,3000,64.0,64.0,False,0,0,0,0,0,343000
365,Armani Beauty,Liquid Lipstick,Lip Maestro Liquid Matte Lipstick,1,1000,38.0,38.0,False,0,0,0,0,0,179400
366,Armani Beauty,Foundation,Power Fabric Longwear High Cover Foundation SPF 25,1,768,64.0,64.0,False,0,0,0,0,0,66500
367,Armani Beauty,Cologne,Acqua Di Gio Pour Homme,1,691,88.0,88.0,False,0,0,0,0,0,17200
368,Armani Beauty,Makeup,Luminous Silk Foundation Mini,1,148,42.0,42.0,True,online only,1,0,0,0,3300
369,Armani Beauty,Perfume Gift Sets,Si Passione Eau de Parfum & Lip Maestro Gift Set,0,0,88.0,112.0,True,limited edition · exclusive,0,1,1,0,527
370,Armani Beauty,Perfume,Acqua di Gioia,1,921,78.0,78.0,False,0,0,0,0,0,30300
371,Armani Beauty,Concealer,Luminous Silk Concealer,1,226,38.0,38.0,False,0,0,0,0,0,4000
372,Armani Beauty,BB & CC Cream,Armani Prima Color Control Glow Moisturizer,1,19,55.0,55.0,True,online only,1,0,0,0,4700
373,Armani Beauty,Perfume,Sì Eau de Parfum,1,365,97.0,97.0,False,0,0,0,0,0,24400
374,Armani Beauty,Cologne,Armani Code,1,243,72.0,72.0,False,0,0,0,0,0,6600
375,Armani Beauty,Cologne,Acqua Di Gio Profumo,1,27,77.0,77.0,False,0,0,0,0,0,3300
377,Armani Beauty,Foundation,Luminous Silk Compact Powder Foundation,1,184,64.0,64.0,False,0,0,0,0,0,29600
378,Armani Beauty,Concealer,Power Fabric Concealer,1,789,34.0,34.0,False,0,0,0,0,0,21000
379,Armani Beauty,Mascara,Eyes To Kill Mascara,1,212,32.0,32.0,False,0,0,0,0,0,9600
380,Armani Beauty,Eyeshadow,Eye Tint Liquid Eyeshadow,1,404,30.0,30.0,False,0,0,0,0,0,53300
381,Armani Beauty,Perfume,Armani Code Pour Femme,1,608,72.0,72.0,False,0,0,0,0,0,13600
382,Armani Beauty,Cologne,Acqua Di Giò Pour Homme Profondo Eau de Parfum,0,0,138.0,138.0,False,0,0,0,0,0,84
383,Armani Beauty,Perfume,Si Fiori Eau de Parfum,1,46,97.0,97.0,False,0,0,0,0,0,4700
384,Armani Beauty,Cologne,Acqua di Gio Jumbo,1,12,126.0,198.0,False,0,0,0,0,0,1700
385,Armani Beauty,Face Primer,Luminous Silk Hydrating Primer,1,101,42.0,42.0,False,0,0,0,0,0,4500
386,Armani Beauty,Mascara,Eyes To Kill Waterproof Mascara,1,99,32.0,32.0,False,0,0,0,0,0,5000
387,Armani Beauty,Foundation,Maestro Fusion Makeup SPF 15 Foundation,1,199,64.0,64.0,False,0,0,0,0,0,22000
388,Armani Beauty,Lipstick,Rouge D'Armani Matte Lipstick,1,367,38.0,38.0,False,0,0,0,0,0,18600
389,Armani Beauty,Cologne,Acqua di Gio Absolu,1,36,100.0,100.0,False,0,0,0,0,0,1900
390,Armani Beauty,Foundation,Crema Nuda Supreme Glow Reviving Tinted Moisturizer,1,31,122.0,122.0,True,online only,1,0,0,0,5300
391,Armani Beauty,Setting Spray & Powder,Neo Nude Fusion Powder,1,40,64.0,64.0,False,0,0,0,0,0,4300
393,Armani Beauty,Rollerballs & Travel Size,Acqua di Gioia Travel Spray,1,21,26.0,26.0,False,0,0,0,0,0,3500
395,Armani Beauty,Lip Gloss,Ecstasy Lacquer Lip Gloss,1,128,38.0,38.0,False,0,0,0,0,0,47800
396,Armani Beauty,Blush,A-Line Liquid Blush,1,46,38.0,38.0,False,0,0,0,0,0,11500
397,Armani Beauty,Rollerballs & Travel Size,Sì Passione Eau de Parfum Travel Spray,1,30,29.0,29.0,False,0,0,0,0,0,5000
398,Armani Beauty,Cologne,Armani Code Profumo,1,26,95.0,95.0,False,0,0,0,0,0,1800
399,Armani Beauty,Perfume Gift Sets,Acqua di Gioia & Light di Gioia Mini Set,1,4,25.0,25.0,True,limited edition · exclusive,0,1,1,0,2000
401,Armani Beauty,Mascara,Eccentrico Mascara,1,165,32.0,32.0,False,0,0,0,0,0,4600
402,Armani Beauty,Bath & Shower,Acqua Di Gio Pour Homme After Shave Lotion,1,6,51.0,51.0,False,0,0,0,0,0,921
403,Armani Beauty,Lipstick,Ecstasy Shine Lipstick,1,388,38.0,38.0,False,0,0,0,0,0,18800
404,Armani Beauty,Mascara,Black Ecstasy Mascara ,1,118,32.0,32.0,False,0,0,0,0,0,4700
405,Armani Beauty,Perfume,Si Passione Intense Eau de Parfum,0,0,126.0,126.0,False,0,0,0,0,0,324
406,Armani Beauty,Body Sprays & Deodorant,Acqua Di Gio Pour Homme Deodorant Body Spray,1,15,28.0,28.0,False,0,0,0,0,0,1500
407,Armani Beauty,Cologne,Armani Code Colonia,1,330,72.0,72.0,False,0,0,0,0,0,749
408,Armani Beauty,Perfume,Light di Gioia Eau de Parfum,1,13,58.0,58.0,False,0,0,0,0,0,1200
409,Armani Beauty,Lipstick,Lip Magnet Liquid Lipstick,1,357,38.0,38.0,False,0,0,0,0,0,58200
410,Armani Beauty,Cologne,EMPORIO ARMANI Stronger With You,1,357,79.0,79.0,False,0,0,0,0,0,2000
411,Armani Beauty,Perfume,Sky di Gioia,1,28,78.0,78.0,False,0,0,0,0,0,3300
412,Armani Beauty,Value & Gift Sets,Acqua di Gio Gift of Style Set,1,2,118.0,170.0,False,0,0,0,0,0,626
413,Armani Beauty,Cologne,Acqua Di Giò Absolu Instinct Eau De Parfum,1,3,100.0,100.0,False,0,0,0,0,0,234
414,Armani Beauty,Face Primer,Fluid Master Primer,1,32,42.0,42.0,False,0,0,0,0,0,3700
415,Armani Beauty,Cologne,Armani Code Absolu Pour Homme,1,5,95.0,95.0,False,0,0,0,0,0,438
416,Armani Beauty,Bath & Shower,Armani Code After Shave Lotion,1,2,51.0,51.0,False,0,0,0,0,0,390
417,Armani Beauty,Highlighter,A-Line Liquid Highlighter,0,10,38.0,38.0,False,0,0,0,0,0,2500
418,Armani Beauty,Lip Balm & Treatment,Neo Nude Ecstasy Balm,0,33,34.0,34.0,False,0,0,0,0,0,3500
419,Armani Beauty,Rollerballs & Travel Size,Sky di Gioia Rollerball,1,9,28.0,28.0,False,0,0,0,0,0,1300
420,Armani Beauty,Bronzer,A-Line Contour Liquid Bronzer,0,24,38.0,38.0,False,0,0,0,0,0,4200
421,Armani Beauty,Rollerballs & Travel Size,Sì Eau de Parfum Travel Spray,1,13,28.0,28.0,False,0,0,0,0,0,3700
422,Armani Beauty,Cologne Gift Sets,Acqua di Gio Pour Homme Gift of Style Set,0,0,130.0,170.0,True,limited edition,0,0,1,0,6
424,The Art of Shaving,Skincare Sets,The 4 Elements of the Perfect Shave™ Carry-On - Sandalwood,1,44,60.0,60.0,True,online only,1,0,0,0,2100
425,The Art of Shaving,Skincare Sets,The 4 Elements of the Perfect Shave™ - Sandalwood,1,38,95.0,137.0,False,0,0,0,0,0,2000
426,The Art of Shaving,Shaving,Shaving Cream - Sandalwood,1,92,25.0,25.0,False,0,0,0,0,0,1400
427,The Art of Shaving,Skincare Sets,The 4 Elements of the Perfect Shave™ - Unscented,1,60,95.0,137.0,False,0,0,0,0,0,1500
429,The Art of Shaving,Shaving,Pre-Shave Oil - Unscented,1,63,25.0,25.0,False,0,0,0,0,0,1200
430,The Art of Shaving,Shaving,Beard Wash - Peppermint Essential Oil,1,4,15.0,15.0,True,online only,1,0,0,0,604
431,The Art of Shaving,Shaving,Beard Conditioner - Peppermint Essential Oil,1,1,15.0,15.0,True,online only,1,0,0,0,567
432,The Art of Shaving,Shaving,Pre-Shave Oil - Lavender,1,31,25.0,25.0,False,0,0,0,0,0,584
433,The Art of Shaving,Aftershave,After-Shave Balm - Unscented,1,19,40.0,40.0,False,0,0,0,0,0,728
434,The Art of Shaving,Aftershave,After-Shave Balm - Lavender,1,12,40.0,40.0,False,0,0,0,0,0,422
435,The Art of Shaving,Shaving,Pre-Shave Oil - Sandalwood,1,30,25.0,25.0,False,0,0,0,0,0,749
436,The Art of Shaving,Aftershave,After-Shave Balm - Sandalwood,1,33,40.0,40.0,False,0,0,0,0,0,724
437,The Art of Shaving,Shaving,Lexington Collection™ Shaving Stand,1,1,100.0,100.0,True,online only,1,0,0,0,264
438,Artis,Face Brushes,Elite Mirror Oval 7 Brush,1,96,65.0,65.0,False,0,0,0,0,0,10100
439,Artis,Face Brushes,Elite Mirror Palm Brush Mini,1,44,55.0,55.0,False,0,0,0,0,0,3500
440,Artis,Face Brushes,Elite Mirror Palm Brush,1,30,65.0,65.0,True,online only,1,0,0,0,4900
441,Artis,Brush Sets,Elite Mirror Five Brush Set,1,16,170.0,216.0,True,online only,1,0,0,0,4900
442,Artis,Eye Brushes,Elite Mirror Oval 6 Brush,0,49,60.0,60.0,False,0,0,0,0,0,4800
443,Artis,Brush Cleaners,Premier Brush Cleansing Pad,1,14,55.0,55.0,True,online only,1,0,0,0,3100
444,Artis,Brush Sets,Elite Mirror Ten Brush Set,1,14,370.0,483.0,True,online only,1,0,0,0,6100
446,Artis,Face Brushes,Elite Mirror Oval 8 Brush,1,32,70.0,70.0,False,0,0,0,0,0,3500
447,Artis,Face Brushes,Elite Black Palm Brush Mini,1,3,55.0,55.0,False,0,0,0,0,0,623
448,Artis,Face Brushes,Elite Black Oval 7 Brush,1,4,65.0,65.0,False,0,0,0,0,0,453
449,Artis,Eye Brushes,Elite Mirror Circle 1R Brush,1,5,37.0,37.0,True,online only,1,0,0,0,954
450,Artis,Brush Sets,Elite Mirror 3 Piece Brush Set,0,8,110.0,144.0,True,online only,1,0,0,0,870
451,Artis,Brush Cleaners,Aerosol Brush Cleansing Foam,0,7,25.0,25.0,True,online only,1,0,0,0,1200
452,Artis,Lip Brushes,Elite Mirror Circle 1 Brush,1,4,37.0,37.0,True,online only,1,0,0,0,1500
453,Artis,Face Brushes,Elite Black Oval 6 Brush,0,0,60.0,60.0,False,0,0,0,0,0,313
454,Artis,Eye Brushes,Elite Mirror Linear 1 Brush,1,9,37.0,37.0,True,online only,1,0,0,0,975
455,Artis,Face Brushes,Elite Mirror Oval 10 Brush,1,5,80.0,80.0,True,online only,1,0,0,0,980
456,Artis,Eye Brushes,Elite Mirror Linear 6,1,3,46.0,46.0,True,online only,1,0,0,0,336
457,Artis,Eye Brushes,Elite Mirror Linear 3 Brush,1,5,42.0,42.0,True,online only,1,0,0,0,538
459,Artist Couture,Lipstick,Silk Cream Lipstick,1,9,18.0,18.0,True,online only,1,0,0,0,5900
460,Artist Couture,Lip Gloss,Plush Pout Lip Gloss,1,23,18.0,18.0,True,exclusive,0,1,0,0,5500
461,Artist Couture,Eyeshadow,Diamond Lights Finisher,1,76,25.0,25.0,True,exclusive,0,1,0,0,20300
462,Artist Couture,Highlighter,Diamond Glow Powder,1,287,27.0,27.0,True,exclusive,0,1,0,0,49300
464,Artist Couture,Lip Gloss,Diamond Lip Tease Lip Gloss,0,66,18.0,18.0,True,exclusive,0,1,0,0,8200
465,Artist Couture,Eye Palettes,Midnight Maven Eyeshadow Palette,1,24,29.0,29.0,True,limited edition · exclusive,0,1,1,0,3000
466,Atelier Cologne,Fragrance,Mini Perfume Wardrobe Set,1,1,55.0,85.0,True,limited edition · exclusive,0,1,1,0,3600
467,Atelier Cologne,Perfume,Clémentine California Cologne Absolue Pure Perfume,1,384,140.0,140.0,False,0,0,0,0,0,18100
468,Atelier Cologne,Perfume,Orange Sanguine Cologne Absolue Pure Perfume ,1,502,140.0,140.0,False,0,0,0,0,0,19200
469,Atelier Cologne,Perfume,Vanille Insensée Cologne Absolue Pure Perfume ,1,418,140.0,140.0,False,0,0,0,0,0,16900
471,Atelier Cologne,Perfume,Pacific Lime Cologne Absolue Pure Perfume,1,100,140.0,140.0,False,0,0,0,0,0,4300
472,Atelier Cologne,Fragrance,Perfume Stories Mini Set,1,1,24.0,37.0,True,exclusive,0,1,0,0,880
473,Atelier Cologne,Perfume,Pomélo Paradis Cologne Absolue Pure Perfume ,1,86,140.0,140.0,False,0,0,0,0,0,5500
474,Atelier Cologne,Perfume,Collection Azur - Cèdre Atlas ,1,96,140.0,140.0,True,exclusive,0,1,0,0,4400
476,Atelier Cologne,Rollerballs & Travel Size,Vanille Insensée Cologne Absolue Per PerfumeTravel Spray,1,94,30.0,30.0,True,exclusive,0,1,0,0,9700
477,Atelier Cologne,Perfume,Love Osmanthus Cologne Absolue,1,6,140.0,140.0,True,exclusive,0,1,0,0,1300
479,Atelier Cologne,Rollerballs & Travel Size,Orange Sanguine Cologne Absolue Pure Perfume Travel Spray,1,11,30.0,30.0,True,exclusive,0,1,0,0,0
480,Atelier Cologne,Rollerballs & Travel Size,Pacific Lime Cologne Absolue Pure PerfumeTravel Spray,1,64,30.0,30.0,True,exclusive,0,1,0,0,4600
481,Atelier Cologne,Perfume Gift Sets,Clémentine California Dressed Up Set,1,2,135.0,160.0,True,limited edition · exclusive · online only,1,1,1,0,758
483,Atelier Cologne,Perfume Gift Sets,Citrus Mini Spray Set,1,3,78.0,126.0,True,limited edition · online only,1,0,1,0,1200
484,Atelier Cologne,Perfume Gift Sets,Vanille Insensée Cologne Absolue Pure Perfume + Leather Case Set,0,0,80.0,80.0,True,limited edition · exclusive · online only,1,1,1,0,344
485,Atelier Cologne,Rollerballs & Travel Size,Collection Azur – Cèdre Atlas Travel Spray,1,3,30.0,30.0,True,exclusive,0,1,0,0,0
486,Atelier Cologne,Perfume Gift Sets,Orange Sanguine Cologne Absolue Pure Perfume + Leather Case Set,0,0,80.0,80.0,True,limited edition · exclusive · online only,1,1,1,0,232
